name	rfrac
2019.66n	0.8
2019.95d	0.8
2019.eop	0.8
2019.51m	0.8
2019.x7s	0.8
2019.glk	0.8
2019.9h3	0.7
2019.wn5	0.7
2019.ggr	0.7
2019.o0d	0.7
2019.32x	0.7
2019.96l	0.7
2019.tm1	0.7
2019.yao	0.7
2019.r5p	0.7
2019.ssd	0.7
2019.mvq	0.7
2019.hw5	0.7
2019.xel	0.7
2019.ymu	0.7
2019.egj	0.7
2019.3pg	0.7
2019.rjb	0.7
2019.doa	0.7
2019.49g	0.8
2019.uwy	0.6
2019.gog	0.6
2019.4p9	0.6
2019.flq	0.6
2019.lng	0.6
2019.3eh	0.6
2019.x4d	0.6
2019.x0h	0.6
2019.r6p	0.6
2019.i0q	0.6
2019.xek	0.6
2019.ki4	0.6
2019.n5v	0.6
2019.7p4	0.6
2019.muv	0.6
2019.ifm	0.6
2019.k6g	0.6
2019.a6j	0.6
2019.j7t	0.8
2019.f4n	0.8
2019.ck7	0.8
2019.u61	0.8
2019.vp5	0.8
2019.oft	0.8
2019.gg4	0.8
2019.jdu	0.8
2019.47k	0.8
2019.fzf	0.8
2019.kq7	0.8
2019.3vc	0.8
2019.qxq	0.8
2019.git	0.8
2019.j79	0.8
2019.fkn	0.8
2019.3a8	0.8
2019.8jh	0.8
2019.7xg	0.8
2019.wvu	0.8
2019.xun	0.7
2019.tyh	0.7
2019.6fs	0.7
2019.yd7	0.7
2019.t4d	0.7
2019.769	0.7
2019.y7v	0.7
2019.kkf	0.8
2019.aml	0.6
2019.q5w	0.6
2019.av4	0.6
2019.ykz	0.6
2019.eui	0.6
2019.mve	0.6
2019.plq	0.8
2019.ndg	0.8
2019.1x8	0.8
2019.wks	0.8
2019.356	0.8
2019.v37	0.8
2019.wcx	0.8
2019.dts	0.8
2019.av3	0.8
2019.86n	0.8
2019.wuc	0.8
2019.9cb	0.8
2019.8le	0.8
2019.854	0.8
2019.jsx	0.8
2019.2yf	0.8
2019.rug	0.8
2019.zpj	0.7
2019.v6x	0.7
2019.il4	0.7
2019.2s7	0.7
2019.fsm	0.7
2019.iu7	0.7
2019.nog	0.7
2019.0wa	0.7
2019.osq	0.7
2019.02z	0.7
2019.cru	0.7
2019.om9	0.7
2019.yah	0.7
2019.svu	0.7
2019.l7i	0.7
2019.erj	0.7
2019.4cm	0.7
2019.pms	0.7
2019.y2d	0.7
2019.56g	0.7
2019.wl4	0.7
2019.wel	0.8
2019.q6c	0.6
2019.j14	0.6
2019.pvv	0.6
2019.8it	0.6
2019.1ke	0.6
2019.kf2	0.6
2019.4wx	0.6
2019.2j3	0.6
2019.s27	0.6
2019.29p	0.6
2019.hvc	0.6
2019.507	0.6
2019.azc	0.6
2019.pu9	0.6
2019.u5m	0.6
2019.jcs	0.6
2019.wm3	0.6
2019.m1z	0.6
2019.jtc	0.6
2019.5f6	0.6
2019.kn9	0.6
2019.izt	0.8
2019.col	0.8
2019.9sl	0.8
2019.xtb	0.8
2019.sx7	0.8
2019.4nq	0.8
2019.kfc	0.8
2019.kvm	0.8
2019.8au	0.8
2019.o9a	0.8
2019.jcj	0.8
2019.wa2	0.8
2019.hsa	0.8
2019.ql9	0.8
2019.0od	0.8
2019.r3n	0.8
2019.rts	0.8
2019.w7a	0.8
2019.0m4	0.8
2019.jnk	0.8
2019.1ia	0.8
2019.moq	0.8
2019.jbv	0.7
2019.wky	0.7
2019.yoe	0.7
2019.o6t	0.7
2019.r1z	0.7
2019.bnm	0.7
2019.5ij	0.7
2019.l38	0.7
2019.je8	0.7
2019.i3h	0.7
2019.ar6	0.7
2019.fvd	0.7
2019.44y	0.7
2019.qhh	0.7
2019.6xz	0.7
2019.avd	0.7
2019.7cg	0.7
2019.2t9	0.7
2019.cbg	0.8
2019.7fq	0.6
2019.61t	0.6
2019.nef	0.6
2019.h3z	0.6
2019.uvm	0.6
2019.nxx	0.6
2019.s0i	0.6
2019.kms	0.6
2019.7hh	0.6
2019.kpl	0.6
2019.qeq	0.6
2019.3nq	0.6
2019.5rh	0.6
2019.53h	0.6
2019.n17	0.6
2019.hig	0.6
2019.w2c	0.6
2019.k0t	0.6
2019.82z	0.6
2019.i5c	0.6
2019.ibp	0.6
2019.z08	0.8
2019.005	0.8
2019.f8h	0.8
2019.4bb	0.8
2019.akh	0.8
2019.zzc	0.8
2019.ny2	0.8
2019.ca4	0.8
2019.kiy	0.8
2019.3q0	0.8
2019.va3	0.8
2019.ede	0.8
2019.qyl	0.8
2019.mvg	0.8
2019.qg4	0.8
2019.jur	0.8
2019.uw0	0.8
2019.goe	0.8
2019.5eq	0.8
2019.9m8	0.8
2019.gps	0.8
2019.8i4	0.7
2019.ztc	0.7
2019.fqb	0.7
2019.0kl	0.7
2019.80k	0.7
2019.on0	0.7
2019.mhn	0.7
2019.4h8	0.7
2019.rn3	0.7
2019.kzz	0.7
2019.xuk	0.7
2019.3o5	0.7
2019.61h	0.7
2019.w8p	0.7
2019.lax	0.7
2019.i6y	0.7
2019.jpb	0.7
2019.hq3	0.7
2019.ly7	0.7
2019.xt8	0.8
2019.rfp	0.6
2019.yn8	0.6
2019.wdy	0.6
2019.5wm	0.6
2019.4iu	0.6
2019.um3	0.6
2019.4hj	0.6
2019.q34	0.6
2019.kit	0.6
2019.a2v	0.6
2019.i7d	0.6
2019.vj3	0.6
2019.ep2	0.6
2019.7ah	0.6
2019.kc9	0.6
2019.wlx	0.6
2019.gcq	0.6
2019.i29	0.6
2019.ipg	0.6
2019.0rh	0.6
2019.0el	0.8
2019.uny	0.8
2019.kd3	0.8
2019.10z	0.8
2019.xfs	0.8
2019.xrf	0.8
2019.30o	0.8
2019.kwo	0.8
2019.8tv	0.8
2019.qxa	0.8
2019.yol	0.8
2019.zk3	0.8
2019.81m	0.8
2019.l2a	0.8
2019.72a	0.8
2019.t67	0.8
2019.bz1	0.8
2019.fjj	0.8
2019.kwy	0.8
2019.91l	0.7
2019.y3v	0.7
2019.8wt	0.7
2019.jea	0.7
2019.9qr	0.7
2019.ud0	0.7
2019.6vp	0.7
2019.qma	0.7
2019.oz5	0.7
2019.9js	0.7
2019.o18	0.7
2019.18n	0.7
2019.auu	0.7
2019.nf1	0.7
2019.f9d	0.7
2019.cjr	0.7
2019.7zo	0.7
2019.pxk	0.7
2019.iv4	0.8
2019.do9	0.6
2019.1hf	0.6
2019.pe4	0.6
2019.fnh	0.6
2019.hdy	0.6
2019.kgv	0.6
2019.vr0	0.6
2019.7ku	0.6
2019.ko3	0.6
2019.kj8	0.6
2019.lpm	0.6
2019.8nj	0.6
2019.85x	0.6
2019.0b1	0.6
2019.x96	0.6
2019.jui	0.6
2019.lzo	0.6
2019.zb2	0.6
2019.q4n	0.6
2019.xxd	0.6
2019.cgi	0.8
2019.y0l	0.8
2019.cag	0.8
2019.pvx	0.8
2019.0jv	0.8
2019.u15	0.8
2019.2f0	0.8
2019.11v	0.8
2019.xer	0.8
2019.b96	0.8
2019.v40	0.8
2019.umz	0.8
2019.azl	0.8
2019.aeo	0.8
2019.ktf	0.8
2019.jb8	0.8
2019.f7e	0.8
2019.lko	0.8
2019.u4b	0.8
2019.k4l	0.8
2019.x4i	0.8
2019.u8a	0.8
2019.cz1	0.7
2019.9c6	0.7
2019.850	0.7
2019.w5k	0.7
2019.7fh	0.7
2019.o2b	0.7
2019.335	0.7
2019.xyh	0.7
2019.rr5	0.7
2019.0cu	0.7
2019.r47	0.7
2019.m5c	0.7
2019.btb	0.7
2019.wce	0.7
2019.y77	0.7
2019.qcs	0.7
2019.55e	0.7
2019.lx5	0.7
2019.umk	0.7
2019.n6n	0.7
2019.9xt	0.7
2019.8v9	0.7
2019.p67	0.8
2019.uvd	0.6
2019.8f2	0.6
2019.cwl	0.6
2019.97c	0.6
2019.r22	0.6
2019.va1	0.6
2019.l2v	0.6
2019.obg	0.6
2019.fhp	0.6
2019.yz8	0.6
2019.lkv	0.6
2019.v85	0.6
2019.ian	0.6
2019.t8z	0.6
2019.t9p	0.6
2019.bji	0.6
2019.urv	0.6
2019.ack	0.6
2019.74m	0.6
2019.61d	0.6
2019.8r3	0.6
2019.o8l	0.8
2019.mqy	0.8
2019.fuq	0.8
2019.bve	0.8
2019.sov	0.8
2019.why	0.8
2019.35k	0.8
2019.nqr	0.8
2019.241	0.8
2019.ijf	0.8
2019.0ge	0.8
2019.xlr	0.8
2019.bhd	0.8
2019.2zm	0.8
2019.dfr	0.8
2019.7qf	0.8
2019.7l0	0.8
2019.uka	0.8
2019.7uk	0.8
2019.f9k	0.8
2019.yac	0.8
2019.c7m	0.8
2019.ixu	0.8
2019.10s	0.7
2019.pcx	0.7
2019.jlk	0.7
2019.dtq	0.7
2019.1qy	0.7
2019.2u0	0.7
2019.28y	0.7
2019.vkj	0.7
2019.pci	0.7
2019.d07	0.7
2019.wqy	0.7
2019.tb2	0.7
2019.e0f	0.7
2019.r6o	0.7
2019.s7c	0.7
2019.pdy	0.8
2019.tlk	0.6
2019.uim	0.6
2019.9cw	0.6
2019.nib	0.6
2019.nv5	0.6
2019.xhp	0.6
2019.4ce	0.6
2019.nx9	0.6
2019.52t	0.6
2019.9b3	0.6
2019.ht7	0.6
2019.8b5	0.6
2019.2az	0.6
2019.9kb	0.6
2019.h8k	0.6
2019.0di	0.8
2019.9vd	0.8
2019.d1g	0.8
2019.nfc	0.8
2019.85f	0.8
2019.p18	0.8
2019.7gx	0.8
2019.k5s	0.8
2019.zuj	0.8
2019.tm4	0.8
2019.kqb	0.8
2019.m2g	0.8
2019.1pc	0.8
2019.j9x	0.8
2019.r06	0.7
2019.1jc	0.7
2019.r67	0.7
2019.dj7	0.7
2019.e5z	0.7
2019.dx5	0.7
2019.ch1	0.7
2019.xq4	0.7
2019.m5w	0.7
2019.ul9	0.7
2019.8hp	0.7
2019.10j	0.7
2019.eb6	0.7
2019.xt2	0.7
2019.5fv	0.7
2019.hng	0.7
2019.034	0.7
2019.y96	0.6
2019.nq1	0.6
2019.lum	0.6
2019.pd9	0.6
2019.sd7	0.6
2019.w38	0.6
2019.1se	0.6
2019.243	0.6
2019.4hm	0.6
2019.kyp	0.6
2019.pdl	0.6
2019.mix	0.6
2019.hl9	0.6
2019.f0p	0.6
2019.suz	0.8
2019.8wa	0.8
2019.ieh	0.8
2019.d7z	0.8
2019.2v0	0.8
2019.d9v	0.8
2019.bhq	0.8
2019.yfa	0.8
2019.vax	0.8
2019.av2	0.8
2019.270	0.8
2019.s83	0.8
2019.6ur	0.8
2019.ihx	0.8
2019.mtp	0.8
2019.jbx	0.8
2019.s1r	0.8
2019.sq7	0.8
2019.hrq	0.8
2019.f1e	0.8
2019.zo3	0.8
2019.m7p	0.8
2019.vss	0.8
2019.ws5	0.7
2019.ki3	0.7
2019.boi	0.7
2019.pa5	0.7
2019.k49	0.7
2019.17n	0.7
2019.4eb	0.7
2019.4cd	0.7
2019.cmr	0.7
2019.k28	0.7
2019.v98	0.7
2019.mxs	0.7
2019.s7f	0.7
2019.myb	0.7
2019.4wu	0.7
2019.6di	0.7
2019.5vb	0.7
2019.4io	0.7
2019.2o1	0.8
2019.t2w	0.6
2019.qsq	0.6
2019.w6m	0.6
2019.sp6	0.6
2019.dgy	0.6
2019.l1e	0.6
2019.ceb	0.6
2019.b1g	0.6
2019.ix1	0.6
2019.xib	0.6
2019.f6c	0.6
2019.1q4	0.6
2019.ibh	0.6
2019.t16	0.6
2019.wt5	0.6
2019.dp5	0.6
2019.w0y	0.6
2019.yuf	0.6
2019.awh	0.6
2019.84g	0.8
2019.4fm	0.8
2019.oi2	0.8
2019.m2l	0.8
2019.jjj	0.8
2019.ii1	0.8
2019.n91	0.8
2019.sfu	0.8
2019.cdf	0.8
2019.wnl	0.8
2019.xc4	0.8
2019.o56	0.8
2019.ias	0.8
2019.erf	0.8
2019.8us	0.8
2019.xe0	0.8
2019.dhs	0.8
2019.i04	0.8
2019.9sq	0.8
2019.kjl	0.8
2019.23z	0.8
2019.sje	0.7
2019.6dy	0.7
2019.5y9	0.7
2019.3kh	0.7
2019.wav	0.7
2019.j2j	0.7
2019.2fm	0.7
2019.dno	0.7
2019.nh1	0.7
2019.tf5	0.7
2019.bd0	0.7
2019.bxt	0.7
2019.d2j	0.7
2019.mt7	0.7
2019.e0d	0.7
2019.k3b	0.7
2019.g40	0.7
2019.4vf	0.7
2019.gm5	0.7
2019.i4w	0.8
2019.xku	0.6
2019.e82	0.6
2019.sld	0.6
2019.msy	0.6
2019.6lb	0.6
2019.dlb	0.6
2019.mus	0.6
2019.u1s	0.6
2019.ko0	0.6
2019.trd	0.6
2019.rbq	0.6
2019.c0g	0.6
2019.eik	0.6
2019.w5n	0.6
2019.u6x	0.6
2019.pdd	0.6
2019.yyx	0.6
2019.jef	0.6
2019.5er	0.6
2019.sft	0.6
2019.bn0	0.6
2019.slw	0.6
2019.s93	0.8
2019.ny8	0.8
2019.t5q	0.8
2019.ez3	0.8
2019.72t	0.8
2019.noc	0.8
2019.1yy	0.8
2019.da7	0.8
2019.fft	0.8
2019.d0m	0.8
2019.iof	0.8
2019.fg0	0.8
2019.uo4	0.8
2019.v8t	0.8
2019.la3	0.8
2019.z0a	0.8
2019.h74	0.8
2019.m19	0.8
2019.tg7	0.8
2019.ojv	0.8
2019.zl5	0.8
2019.oyg	0.8
2019.7q2	0.7
2019.x88	0.7
2019.hy1	0.7
2019.f9w	0.7
2019.6c1	0.7
2019.qm1	0.7
2019.ag9	0.7
2019.8xl	0.7
2019.qh3	0.7
2019.xpn	0.7
2019.5ix	0.7
2019.5ex	0.7
2019.vwy	0.7
2019.wpb	0.7
2019.nma	0.7
2019.tr7	0.7
2019.a8a	0.7
2019.ghk	0.7
2019.bl0	0.7
2019.xac	0.8
2019.gky	0.6
2019.cr0	0.6
2019.bh7	0.6
2019.f6n	0.6
2019.vye	0.6
2019.caq	0.6
2019.h1d	0.6
2019.d8q	0.6
2019.kfi	0.6
2019.29k	0.6
2019.05l	0.6
2019.33f	0.6
2019.e1v	0.6
2019.aj9	0.6
2019.x6g	0.6
2019.vvc	0.6
2019.xzo	0.8
2019.0aw	0.8
2019.s1w	0.8
2019.a41	0.8
2019.fn2	0.8
2019.isw	0.8
2019.yri	0.8
2019.xrz	0.8
2019.0mh	0.8
2019.0a0	0.8
2019.cb2	0.8
2019.7xc	0.8
2019.dca	0.8
2019.qiy	0.8
2019.w69	0.8
2019.61o	0.8
2019.i74	0.8
2019.9d0	0.8
2019.zph	0.7
2019.x4v	0.7
2019.qiq	0.7
2019.pk1	0.7
2019.pkr	0.7
2019.9s6	0.7
2019.r3f	0.7
2019.t3u	0.7
2019.vqp	0.7
2019.f34	0.7
2019.m8r	0.7
2019.hct	0.7
2019.cek	0.7
2019.klj	0.7
2019.jew	0.7
2019.b7v	0.7
2019.kdj	0.7
2019.yy5	0.7
2019.uml	0.7
2019.ndu	0.7
2019.apm	0.8
2019.tft	0.6
2019.n1o	0.6
2019.0v8	0.6
2019.7gm	0.6
2019.cbx	0.6
2019.hhw	0.6
2019.t4x	0.6
2019.ogn	0.6
2019.j5z	0.6
2019.80v	0.6
2019.u67	0.6
2019.537	0.6
2019.g0g	0.6
2019.gu7	0.6
2019.224	0.6
2019.fx1	0.6
2019.nyk	0.6
2019.xbt	0.6
2019.529	0.6
2019.grf	0.8
2019.xzj	0.8
2019.bkt	0.8
2019.vjr	0.8
2019.6s4	0.8
2019.aj7	0.8
2019.ngx	0.8
2019.45k	0.8
2019.hq1	0.8
2019.y7z	0.8
2019.0oi	0.8
2019.2se	0.8
2019.k4v	0.8
2019.s9t	0.8
2019.189	0.8
2019.3rp	0.8
2019.9eu	0.8
2019.klr	0.8
2019.jz7	0.8
2019.3uf	0.8
2019.vjc	0.8
2019.3iw	0.8
2019.ozx	0.7
2019.gez	0.7
2019.ft1	0.7
2019.oe1	0.7
2019.lm7	0.7
2019.34o	0.7
2019.sa5	0.7
2019.whq	0.7
2019.rzi	0.7
2019.9cs	0.7
2019.sqt	0.7
2019.pxg	0.7
2019.db6	0.7
2019.8k5	0.7
2019.hsi	0.7
2019.xql	0.7
2019.n0b	0.7
2019.gw8	0.7
2019.9t6	0.7
2019.tf8	0.7
2019.6nb	0.7
2019.iju	0.8
2019.15s	0.6
2019.ewn	0.6
2019.tr9	0.6
2019.aab	0.6
2019.jgx	0.6
2019.6du	0.6
2019.mr4	0.6
2019.cit	0.6
2019.v36	0.6
2019.qsr	0.6
2019.ygc	0.6
2019.qzj	0.6
2019.2ds	0.6
2019.wd3	0.6
2019.sx3	0.6
2019.yun	0.6
2019.b9g	0.6
2019.8vk	0.6
2019.0hh	0.6
2019.ksu	0.6
2019.1ll	0.6
2019.nl6	0.8
2019.5es	0.8
2019.3s3	0.8
2019.221	0.8
2019.l86	0.8
2019.b41	0.8
2019.bs8	0.8
2019.l8o	0.8
2019.xh4	0.8
2019.k67	0.8
2019.8yc	0.8
2019.zbb	0.8
2019.3ev	0.8
2019.fol	0.8
2019.0d0	0.8
2019.r57	0.8
2019.wqr	0.8
2019.4ok	0.8
2019.2vn	0.8
2019.y7j	0.8
2019.fqf	0.8
2019.k9v	0.8
2019.v30	0.8
2019.qm8	0.7
2019.9m9	0.7
2019.83w	0.7
2019.blu	0.7
2019.rar	0.7
2019.0dx	0.7
2019.sg8	0.7
2019.7dc	0.7
2019.4ym	0.7
2019.voa	0.7
2019.9ou	0.7
2019.xi8	0.7
2019.pxd	0.8
2019.1ek	0.6
2019.t6t	0.6
2019.72h	0.6
2019.59l	0.6
2019.0m0	0.6
2019.jwd	0.6
2019.7sd	0.6
2019.dnw	0.6
2019.06q	0.6
2019.8ih	0.6
2019.f5v	0.6
2019.c8l	0.8
2019.kgm	0.8
2019.1vi	0.8
2019.dlc	0.8
2019.gfq	0.8
2019.0tr	0.8
2019.lop	0.8
2019.ia8	0.8
2019.tkd	0.8
2019.xie	0.8
2019.o65	0.8
2019.r8v	0.8
2019.wqd	0.8
2019.t08	0.8
2019.bfp	0.8
2019.0am	0.8
2019.ayu	0.8
2019.f2g	0.7
2019.hmw	0.7
2019.jrf	0.7
2019.7nk	0.7
2019.n3r	0.7
2019.jbz	0.7
2019.c9l	0.7
2019.gl1	0.7
2019.6kr	0.7
2019.ii2	0.7
2019.knh	0.7
2019.765	0.7
2019.2ak	0.7
2019.vdv	0.7
2019.wr9	0.7
2019.6sq	0.7
2019.2k0	0.7
2019.fdq	0.7
2019.oqq	0.7
2019.bfn	0.7
2019.jx0	0.7
2019.wf5	0.8
2019.p0b	0.6
2019.7yj	0.6
2019.z3y	0.6
2019.ceh	0.6
2019.vz9	0.6
2019.qx4	0.6
2019.aip	0.6
2019.5ch	0.6
2019.1kk	0.6
2019.954	0.6
2019.q1q	0.6
2019.54c	0.6
2019.iaf	0.6
2019.i9o	0.6
2019.h79	0.6
2019.kjs	0.6
2019.o72	0.6
2019.2uo	0.6
2019.rwq	0.6
2019.e16	0.6
2019.hcy	0.8
2019.wd4	0.8
2019.iqr	0.8
2019.ncg	0.8
2019.yul	0.8
2019.yks	0.8
2019.7jf	0.8
2019.ttf	0.8
2019.yg5	0.8
2019.xn7	0.8
2019.i98	0.8
2019.ntx	0.8
2019.dr3	0.8
2019.1nu	0.8
2019.iao	0.8
2019.aiu	0.8
2019.e4l	0.8
2019.bzu	0.8
2019.prh	0.8
2019.qgx	0.8
2019.htc	0.8
2019.sc7	0.8
2019.ijz	0.8
2019.bqe	0.7
2019.dpr	0.7
2019.0ti	0.7
2019.ykg	0.7
2019.xca	0.7
2019.mjj	0.7
2019.fjf	0.7
2019.eyi	0.7
2019.qw3	0.7
2019.nyx	0.7
2019.x1x	0.7
2019.l4n	0.7
2019.vm0	0.7
2019.e72	0.7
2019.onp	0.7
2019.yec	0.7
2019.z6u	0.7
2019.rwt	0.8
2019.15o	0.6
2019.e8g	0.6
2019.weo	0.6
2019.csp	0.6
2019.p26	0.6
2019.5l6	0.6
2019.s9r	0.6
2019.egn	0.6
2019.t7s	0.6
2019.zts	0.6
2019.ya5	0.6
2019.fgr	0.6
2019.b9v	0.6
2019.6iv	0.6
2019.sjn	0.6
2019.8t2	0.6
2019.wq3	0.6
2019.bqj	0.6
2019.iyr	0.6
2019.6lk	0.8
2019.cur	0.8
2019.9z8	0.8
2019.khw	0.8
2019.27j	0.8
2019.9tg	0.8
2019.hka	0.8
2019.drd	0.8
2019.jas	0.8
2019.cgm	0.8
2019.ckq	0.8
2019.vri	0.8
2019.5ea	0.8
2019.hmt	0.8
2019.4sm	0.8
2019.i3w	0.8
2019.7xr	0.8
2019.fxk	0.8
2019.tz9	0.8
2019.9jg	0.7
2019.nof	0.7
2019.362	0.7
2019.7on	0.7
2019.63e	0.7
2019.2fd	0.7
2019.ys9	0.7
2019.ik2	0.7
2019.vck	0.7
2019.pdb	0.7
2019.tn6	0.7
2019.t3p	0.7
2019.isq	0.7
2019.jq4	0.7
2019.s09	0.7
2019.96s	0.7
2019.xme	0.7
2019.vfl	0.7
2019.17a	0.7
2019.ths	0.8
2019.6qp	0.6
2019.3f7	0.6
2019.tc2	0.6
2019.hdr	0.6
2019.4so	0.6
2019.gix	0.6
2019.v6f	0.6
2019.n2r	0.6
2019.6lu	0.6
2019.bfv	0.6
2019.rj7	0.6
2019.cme	0.6
2019.i4k	0.6
2019.pcs	0.6
2019.v0c	0.6
2019.o8h	0.6
2019.ypo	0.6
2019.d2i	0.6
2019.pmk	0.6
2019.rw3	0.6
2019.849	0.8
2019.mql	0.8
2019.acw	0.8
2019.ta1	0.8
2019.iha	0.8
2019.opo	0.8
2019.by7	0.8
2019.wfr	0.8
2019.n23	0.8
2019.ruf	0.8
2019.2em	0.8
2019.evk	0.8
2019.s96	0.8
2019.yjk	0.8
2019.usn	0.8
2019.h5l	0.8
2019.kfy	0.8
2019.wac	0.8
2019.ngv	0.8
2019.zlq	0.8
2019.3h3	0.8
2019.vxd	0.7
2019.ndr	0.7
2019.ok7	0.7
2019.99v	0.7
2019.ami	0.7
2019.p0y	0.7
2019.p5n	0.7
2019.0yy	0.7
2019.k2t	0.7
2019.fsw	0.7
2019.ls5	0.7
2019.drx	0.7
2019.t21	0.7
2019.m62	0.7
2019.66q	0.7
2019.2g5	0.7
2019.4pg	0.7
2019.uly	0.7
2019.4ub	0.7
2019.jln	0.7
2019.916	0.7
2019.tmz	0.8
2019.6yj	0.6
2019.lj4	0.6
2019.iv8	0.6
2019.sk0	0.6
2019.20b	0.6
2019.2rc	0.6
2019.s9j	0.6
2019.a8o	0.6
2019.6bc	0.6
2019.khr	0.6
2019.cmc	0.6
2019.cqb	0.6
2019.cyl	0.6
2019.cxi	0.6
2019.52s	0.6
2019.1ze	0.6
2019.yxz	0.6
2019.b16	0.6
2019.12f	0.6
2019.aa4	0.6
2019.t30	0.6
2019.r4c	0.6
2019.rzv	0.8
2019.4ed	0.8
2019.loc	0.8
2019.kcq	0.8
2019.ljq	0.8
2019.nal	0.8
2019.8w8	0.8
2019.b1i	0.8
2019.aka	0.8
2019.v7m	0.8
2019.vn4	0.8
2019.sq1	0.8
2019.3tk	0.8
2019.y80	0.8
2019.hp7	0.8
2019.1az	0.8
2019.nit	0.8
2019.gzb	0.8
2019.54b	0.8
2019.mi3	0.8
2019.obl	0.8
2019.22g	0.7
2019.tb7	0.7
2019.oeo	0.7
2019.6pp	0.7
2019.3a6	0.7
2019.oo9	0.7
2019.luj	0.7
2019.xgh	0.7
2019.kqi	0.7
2019.n7c	0.7
2019.8bh	0.7
2019.j23	0.7
2019.1b6	0.7
2019.2sj	0.7
2019.h5d	0.7
2019.udr	0.7
2019.u64	0.7
2019.lc4	0.7
2019.4p6	0.7
2019.wt1	0.7
2019.uwi	0.8
2019.fwx	0.6
2019.5r1	0.6
2019.7v6	0.6
2019.c4u	0.6
2019.89k	0.6
2019.bre	0.6
2019.xwz	0.6
2019.ak2	0.6
2019.y00	0.6
2019.f4v	0.6
2019.3dt	0.6
2019.9zp	0.6
2019.i7t	0.6
2019.r9g	0.6
2019.3h7	0.6
2019.sma	0.6
2019.c0m	0.6
2019.hq4	0.6
2019.n94	0.6
2019.xsn	0.6
2019.1jq	0.8
2019.t31	0.8
2019.jcu	0.8
2019.hlu	0.8
2019.zmq	0.8
2019.v81	0.8
2019.y7l	0.8
2019.i70	0.8
2019.8va	0.8
2019.4gk	0.8
2019.rhz	0.8
2019.5mz	0.8
2019.0e7	0.8
2019.e5i	0.8
2019.tdo	0.8
2019.qal	0.8
2019.i5i	0.8
2019.r8y	0.8
2019.1ra	0.8
2019.nqy	0.8
2019.jrl	0.8
2019.d5s	0.8
2019.4mt	0.8
2019.2l2	0.7
2019.9fz	0.7
2019.7vl	0.7
2019.df0	0.7
2019.us6	0.7
2019.k0p	0.7
2019.27w	0.7
2019.1wo	0.7
2019.lzr	0.7
2019.7wy	0.7
2019.iyg	0.7
2019.s4f	0.7
2019.2nq	0.7
2019.lk6	0.7
2019.ykq	0.7
2019.az9	0.7
2019.1ku	0.7
2019.0tb	0.7
2019.37m	0.8
2019.h39	0.6
2019.zvt	0.6
2019.1d5	0.6
2019.jyh	0.6
2019.bqu	0.6
2019.fao	0.6
2019.u9v	0.6
2019.i79	0.6
2019.0k9	0.6
2019.qzy	0.6
2019.mia	0.6
2019.12u	0.6
2019.wjz	0.6
2019.sp8	0.6
2019.x00	0.6
2019.epz	0.6
2019.tdc	0.6
2019.52b	0.6
2019.veg	0.6
2019.pnk	0.6
2019.88z	0.8
2019.5j5	0.8
2019.s3m	0.8
2019.wmr	0.8
2019.pt8	0.8
2019.w1m	0.8
2019.pzv	0.8
2019.rsl	0.8
2019.gr2	0.8
2019.9d8	0.8
2019.gld	0.8
2019.t9q	0.8
2019.xp9	0.8
2019.m5n	0.8
2019.p62	0.8
2019.ioc	0.8
2019.bmz	0.8
2019.073	0.8
2019.xv4	0.8
2019.gcd	0.8
2019.vvl	0.8
2019.ykc	0.8
2019.34z	0.8
2019.ta6	0.7
2019.qsg	0.7
2019.nxt	0.7
2019.hia	0.7
2019.odz	0.7
2019.lxp	0.7
2019.95a	0.7
2019.41e	0.7
2019.29a	0.7
2019.bvv	0.7
2019.7wf	0.7
2019.pmy	0.7
2019.ozm	0.7
2019.zs8	0.7
2019.9m0	0.7
2019.1xr	0.7
2019.gl0	0.7
2019.sp4	0.7
2019.s90	0.7
2019.2qy	0.7
2019.2y0	0.7
2019.3uq	0.7
2019.kn2	0.8
2019.3ml	0.6
2019.fm0	0.6
2019.tdj	0.6
2019.jh6	0.6
2019.8yz	0.6
2019.yyu	0.6
2019.am1	0.6
2019.gm9	0.6
2019.9mh	0.6
2019.pdm	0.6
2019.k1l	0.6
2019.o4n	0.6
2019.40k	0.6
2019.5x9	0.6
2019.ylf	0.6
2019.x15	0.6
2019.wpm	0.6
2019.e7p	0.6
2019.r33	0.6
2019.zbs	0.6
2019.86v	0.8
2019.is0	0.8
2019.a4i	0.8
2019.9le	0.8
2019.iip	0.8
2019.ioe	0.8
2019.4d3	0.8
2019.ric	0.8
2019.hu7	0.8
2019.7vi	0.8
2019.puq	0.8
2019.fmb	0.8
2019.048	0.8
2019.gk1	0.8
2019.p4b	0.8
2019.f22	0.8
2019.0fe	0.8
2019.y3o	0.8
2019.ch4	0.8
2019.qn2	0.8
2019.vje	0.7
2019.hnn	0.7
2019.hsw	0.7
2019.qn3	0.7
2019.fkq	0.7
2019.md8	0.7
2019.8o5	0.7
2019.y9q	0.7
2019.9jb	0.7
2019.dd8	0.7
2019.8f1	0.7
2019.nne	0.7
2019.xl5	0.7
2019.l3d	0.7
2019.ksc	0.7
2019.4yu	0.7
2019.co7	0.7
2019.6yq	0.7
2019.6jf	0.7
2019.9pg	0.7
2019.d3c	0.7
2019.3zo	0.7
2019.0ps	0.8
2019.2nu	0.6
